air_carrier_id_pk,airport_code,name,city
486,AZ1,Valle,Grand Canyon
487,AZ2,H. A. Clark Memorial Field,Williams
488,AZ3,Glendale Municipal,Glendale
489,AZ4,Sheepy Hollow Ranch,Salome
490,AZ5,Springerville Municipal,Springerville
491,AZ6,Gila Bend Municipal,Gila Bend
492,AZA,Phoenix - Mesa Gateway,Phoenix
493,AZD,Shahid Sadooghi,Yazd
494,AZG,Pablo L. Sidar,Apatzingan
495,AZI,Al Bateen Executive,Abu Dhabi
496,AZO,Kalamazoo/Battle Creek International,Kalamazoo
497,AZS,El Catey International,Samana
498,B19,Biddeford Municipal,Biddeford
499,B1C,Blackfish Lodge,Baker Island
500,B21,Sugarloaf Regional,Carrabassett
501,B2C,Blind Channel Water Aerodrome,Blind Channel
502,B3C,Minstrel Island Water Aerodrome,Minstrel Island
503,B4C,Simoom Sound Water Aerodrome,Simoom Sound
504,BAA,Bialla Airport,Bialla
505,BAB,Beale AFB,Marysville
506,BAC,Barranca de Upia Airport,Barranca de Upia
507,BAD,Barksdale AFB,Shreveport
508,BAE,Barcelonnette Airport,Barcelonnette
509,BAF,Westfield Barnes Regional,Westfield
510,BAG,Baguio Airport,Baguio
511,BAH,Bahrain International,Manama
512,BAI,Buenos Aires Airport,Buenos Aires
513,BAK,Baku Metropolitan Area,Baku
514,BAL,Batman Airport,Batman
515,BAM,Battle Mountain Airport,Battle Mountain
516,BAO,Udorn AB,Ban Mak Khaeng
517,BAQ,Ernesto Cortissoz,Barranquilla
518,BAR,Baker AAF,Baker Island
519,BAT,Chafei Amsei,Barretos
520,BAU,Bauru-Arealva,Bauru
521,BAV,Baotou Airport,Baotou
522,BAX,Mikhaylovka,Barnaul
523,BAY,Maramures,Baia Mare
524,BAZ,Barcelos Airport,Barcelos
525,BBA,Balmaceda Airport,Balmaceda
526,BBC,Bay City Regional,Bay City
527,BBD,Curtis Field,Brady
528,BBF,N Eng Heliport,Burlington
529,BBH,Al-Baha Airport,Al-Baha
530,BBI,Bhubaneswar Airport,Bhubaneswar
531,BBK,Kasane,Kasane North West
532,BBO,Berbera International,Berbera
533,BBQ,Cocoa Point,Barbuda
534,BBR,Baillif,Basse Terre
535,BBS,Blackbushe Airport,Blackbushe
536,BBT,Berberati Airport,Berberati
537,BBU,Baneasa Aurel Vlaicu,Bucharest
538,BBW,Broken Bow Municipal Keith Glaze Field,Broken Bow
539,BBX,Wings Field,Blue Bell
540,BBY,Bambari Airport,Bambari
541,BBZ,Zambezi Airport,Zambezi
542,BC1,Port Harvey Water Aerodrome,Port Harvey
543,BC2,Farewell Harbour,Berry Island
544,BC3,Bliss Landing Water Aerodrome,Bliss Landing
545,BC4,Cordero Lodge Airport,Cordero Lodge
546,BC5,Dent Island Lodge,Dent Island
547,BC6,Egmont Water Aerodrome,Egmont
548,BC7,Sonora Resort,Sonora Island
549,BC8,Pacific Outback Resort,Hanson Island
550,BC9,Mink Island Water Aerodrome,Mink Island
551,BCA,Gustavo Rizo,Baracoa
552,BCB,Virginia Tech/Montgomery Executive,Blacksburg
553,BCC,Bear Creek Airport,Bear Creek
554,BCD,Bacolod Airport,Bacolod
555,BCE,Bryce Canyon Airport,Bryce Canyon
556,BCH,Cakung,Baucau
557,BCI,Barcaldine Airport,Barcaldine
558,BCJ,Baca Grande,Crestone
559,BCL,Barra del Colorado Airport,Barra del Colorado
560,BCM,George Enescu Bacau International,Bacau
561,BCN,Barcelona Airport,Barcelona
562,BCS,Southern Seaplane,Belle Chasse
563,BCT,Boca Raton Public,Boca Raton
564,BCY,Bulchi Airport,Bulchi
565,BDA,L. F. Wade International,Hamilton
566,BDB,Bundaberg Airport,Bundaberg
567,BDE,Baudette International,Baudette
568,BDG,Blanding Municipal,Blanding
569,BDH,Bandar Lengeh Airport,Bandar Lengeh
570,BDI,Bird Island Airport,Bird Island
571,BDJ,Syamsudin Noor,Bandjarmasin
572,BDK,Bondoukou/Soko,Bondoukou
573,BDL,Bradley International,Hartford
574,BDM,Bandirma Airport,Bandirma
575,BDN,Talhar,Badin
576,BDO,Husein Sastranegara,Bandung
577,BDP,Chandragadhi,Bhadrapur/Chandragadhi
578,BDQ,Vadodara Airport,Vadodara
579,BDR,Igor I Sikorsky Memorial,Bridgeport
580,BDS,Brindisi Airport,Brindisi
581,BDT,Gbadolite,Bgadolite
582,BDU,Bardufoss Airport,Bardufoss
583,BDY,Bandon State,Bandon
584,BE1,Steenokkerzeel Airport,Steenokkerzeel
585,BEB,Benbecula Airport,Benbecula
586,BEC,Beech Factory,Wichita
587,BED,Laurence G Hanscom Field,Bedford
588,BEF,Bluefields Airport,Bluefields
589,BEG,Beograd,Belgrade
590,BEH,Southwest Michigan Regional,Benton Harbor/St. Joseph
591,BEI,Beica Airport,Beica
592,BEL,Val de Cans International,Belem
593,BEN,Benina International,Benghazi
594,BEO,Lake Macquarie,Newcastle
595,BER,Berlin Metropolitan Area,Berlin
596,BES,Brest Bretagne,Brest
597,BET,Bethel Airport,Bethel
598,BEU,Bedourie North,Bedourie
599,BEV,Teyman,Beersheba
600,BEW,Beira Airport,Beira
601,BEY,Rafic Hariri International,Beirut
602,BFB,Blue Fox Bay Airport,Blue Fox Bay
603,BFD,Bradford Regional,Bradford
604,BFF,Western Neb. Regional/William B. Heilig Field,Scottsbluff
605,BFG,Bullfrog Basin,Glen Canyon
606,BFI,Boeing Field/King County International,Seattle
607,BFK,Buckley AFB,Aurora
608,BFL,Meadows Field,Bakersfield
609,BFM,Mobile Downtown,Mobile
610,BFN,Bram Fischer International,Bloemfontein
611,BFO,Buffalo Range Airport,Buffalo Range
612,BFP,Beaver County,Beaver Falls
613,BFQ,Bahia de Pinas Airport,Bahia de Pinas
614,BFR,Virgil I Grissom Municipal,Bedford
615,BFS,Belfast Aldergrove,Belfast
616,BFT,Beaufort County,Beaufort
617,BG1,Graf Ingratievo Airport,Graf Ingratievo
618,BGA,Palonegro,Bucaramanga
619,BGB,Booue Airport,Booue
620,BGD,Hutchinson County,Borger
621,BGE,Decatur County Industrial Air Park,Bainbridge
622,BGF,Bangui-M'Poko,Bangui
623,BGH,Abbaye,Bogue
624,BGI,Grantley Adams International,Barbados/Bridgetown
625,BGL,Baglung Airport,Baglung
626,BGM,Greater Binghamton/Edwin A. Link Field,Binghamton
627,BGN,Bruggen Airport,Bruggen
628,BGO,Flesland,Bergen
629,BGQ,Big Lake Airport,Big Lake
630,BGR,Bangor International,Bangor
631,BGS,Big Spring McMahon-Wrinkle,Big Spring
632,BGT,Bagdad Airport,Bagdad
633,BGU,Bangassou Airport,Bangassou
634,BGW,Al Muthana,Baghdad
635,BGX,Comandante Gustavo Kraemer,Bage
636,BGY,Bergamo Orio Al Serio,Bergamo
637,BH1,Isa AB,Shaikh Isa
638,BHB,Hancock County-Bar Harbor,Bar Harbor
639,BHC,Laughlin Bullhead International,Bullhead City
640,BHD,Belfast City,Belfast
641,BHE,Woodbourne,Blenheim
642,BHG,Araslaya,Brus Laguna
643,BHH,Bisha Airport,Bisha
644,BHI,Comandante Espora,Bahia Blanca
645,BHJ,Bhuj Airport,Bhuj
646,BHK,Bukhara Airport,Bukhara
647,BHL,Bahia de Los Angeles North,Bahia de Los Angeles
648,BHM,Birmingham-Shuttlesworth International,Birmingham
649,BHN,Beihan Airport,Beihan
650,BHO,Raja Bhoj,Bhopal
651,BHQ,Broken Hill Airport,Broken Hill
652,BHR,Bharatpur Airport,Bharatpur
653,BHS,Bathurst Airport,Bathurst
654,BHT,Brighton Downs Airport,Brighton Downs
655,BHU,Bhavnagar Airport,Bhavnagar
656,BHV,Bahawalpur International,Bahawalpur
657,BHX,Birmingham Airport,Birmingham
658,BHY,Beihai Airport,Beihai
659,BHZ,Belo Horizonte Metropolitan Area,Belo Horizonte
660,BIA,Bastia Poretta,Bastia
661,BIC,Big Creek Airport,Big Creek
662,BID,Block Island State,Block Island
663,BIE,Beatrice Municipal,Beatrice
664,BIF,Biggs AAF,El Paso
665,BIG,Allen AAF,Big Delta
666,BIH,Bishop Airport,Bishop
667,BII,Bikini Atoll Airport,Bikini Atoll
668,BIK,Manuhua,Biak
669,BIL,Billings Logan International,Billings
670,BIM,Bimini International,Bimini
671,BIN,Bamyan Airport,Bamyan
672,BIO,Bilbao Airport,Bilbao
673,BIP,Bulimba Airport,Bulimba
674,BIQ,Biarritz Pays Basque,Biarritz
675,BIR,Biratnagar Airport,Biratnagar
676,BIS,Bismarck Municipal,Bismarck/Mandan
677,BIV,Bria Airport,Bria
678,BIX,Keesler AFB,Biloxi
679,BJC,Rocky Mountain Metro,Broomfield
680,BJI,Bemidji Regional,Bemidji
681,BJJ,Wayne County,Wooster
682,BJL,Banjul International,Banjul
683,BJM,Bujumbura International,Bujumbura
684,BJR,Bahir Dar Ginbot Haya International,Bahir Dar
685,BJU,Bajura Airport,Bajura
686,BJV,Imsik,Bodrum
687,BJX,Guanajuato International,Leon/Guanajuato
688,BJZ,Badajoz Airport,Badajoz
689,BKC,Buckland Airport,Buckland
690,BKE,Baker City Municipal,Baker
691,BKF,Brooks Lake Airport,Brooks Lake
692,BKG,Branson Airport,Branson
693,BKH,Barking Sands PMRF,Kekaha
694,BKI,Kota Kinabalu International,Kota Kinabalu
695,BKK,Suvarnabhumi International,Bangkok
696,BKL,Burke Lakefront,Cleveland
697,BKM,Bakelalan Airport,Bakelalan
698,BKO,Modibo Keita,Bamako
699,BKQ,Blackall Airport,Blackall
700,BKS,Fatmawati Soekarno,Bengkulu
701,BKU,Betioky Airport,Betioky
702,BKW,Raleigh County Memorial,Beckley
703,BKX,Brookings Regional,Brookings
704,BKY,Bukavu Kavumu,Bukavu
705,BKZ,Bukoba Airport,Bukoba
706,BLA,General Jose Antonio Anzoategui International,Barcelona
707,BLB,Albrook AFB,Balboa
708,BLC,Bali Airport,Bali
709,BLD,Boulder City Municipal,Boulder City
710,BLE,Borlange Airport,Borlange
711,BLF,Mercer County,Princeton/Bluefield
712,BLG,Belaga Airport,Belaga
713,BLH,Blythe Airport,Blythe
714,BLI,Bellingham International,Bellingham
715,BLJ,Mostepha Ben Boulaid,Batna
716,BLK,Blackpool Airport,Blackpool
717,BLL,Billund Airport,Billund
718,BLM,Monmouth Executive,Belmar/Farmingdale
719,BLO,Blonduos Airport,Blonduos
720,BLP,Bellavista 1,Bellavista
721,BLQ,Bologna Airport,Bologna
722,BLR,Kempegowda International,Bangalore
723,BLT,Blackwater Airport,Blackwater
724,BLV,Scott AFB/MidAmerica,Belleville
725,BLZ,Chileka International,Blantyre
726,BMA,Bromma,Stockholm
727,BMB,Bumba Airport,Bumba
728,BMC,Brigham City Airport,Brigham City
729,BMD,Belo Sur Tsiribihina,Belo
730,BME,Broome International,Broome
731,BMG,Monroe County,Bloomington
732,BMH,Bomai Airport,Bomai
733,BMI,Central Illinois Regional,Bloomington/Normal
734,BMJ,Baramita Airport,Baramita
735,BML,Berlin Regional,Berlin
736,BMM,Bitam Airport,Bitam
737,BMO,Banmaw,Bhamo
738,BMP,Brampton Island Airport,Brampton Island
739,BMV,Buon Ma Thuot,Ban Me Thout
740,BMW,Bordj Mokhtar,Bordj Badji Mokhtar
741,BMX,Big Mountain AFS,Big Mountain
742,BNA,Nashville International,Nashville
743,BNB,Boende Airport,Boende
744,BND,Bandar Abbas International,Bandar Abbas
745,BNE,Brisbane International,Brisbane
746,BNF,Warm Spring Bay Seaplane Base,Baranof
747,BNG,Banning Municipal,Banning
748,BNI,Benin City Airport,Benin City
749,BNK,Ballina Byron Gateway,Ballina
750,BNL,Barnwell Regional,Barnwell
751,BNN,Bronnoy,Bronnoysund
752,BNO,Burns Municipal,Burns
753,BNS,Barinas Airport,Barinas
754,BNX,Banja Luka Airport,Banja Luka
755,BNZ,Banz Airport,Banz
756,BOA,Boma Airport,Boma
757,BOB,Bora Bora Motu Mute,Bora Bora
758,BOC,Bocas del Toro International,Bocas del Toro
759,BOD,Bordeaux Merignac,Bordeaux
760,BOG,El Dorado International,Bogota
761,BOH,Bournemouth Airport,Bournemouth
762,BOI,Boise Air Terminal,Boise
763,BOJ,Burgas Airport,Burgas
764,BOK,Brookings Airport,Brookings
765,BOM,Chhatrapati Shivaji International,Mumbai
766,BON,Flamingo International,Bonaire
767,BOO,Bodo Airport,Bodo
768,BOQ,Boku Airport,Boku
769,BOR,Fontaine,Belfort
770,BOS,Logan International,Boston
771,BOW,Bartow Municipal,Bartow
772,BOX,Borroloola Airport,Borroloola
773,BOY,Bobo Dioulasso Airport,Bobo Dioulasso
774,BPH,Bislig Airport,Bislig
775,BPI,Miley Memorial Field,Big Piney
776,BPN,Sultan Aji Muhammad Sulaiman Sepinggan,Balikpapan
777,BPS,Porto Seguro Airport,Porto Seguro
778,BPT,Jack Brooks Regional,Beaumont/Port Arthur
779,BQA,Baler Airport,Baler
780,BQH,Biggin Hill,London
781,BQK,Brunswick Golden Isles,Brunswick
782,BQN,Rafael Hernandez,Aguadilla
783,BQS,Ignatyevo,Blagoveschensk
784,BQU,J. F. Mitchell,Bequia
785,BQV,Bartlett Cove Seaplane Base,Bartlett Cove
786,BR1,Pato Branco,Parana
787,BR2,Costa Esmeralda,Porto Belo
788,BRA,Barreiras Airport,Barreiras
789,BRC,San Carlos de Bariloche Airport,San Carlos de Bariloche
790,BRD,Brainerd Lakes Regional,Brainerd
791,BRE,Bremen Airport,Bremen
792,BRG,Whitesburg Municipal,Whitesburg
793,BRI,Bari Airport,Bari
794,BRK,Bourke Airport,Bourke
795,BRL,Southeast Iowa Regional,Burlington
796,BRM,Barquisimeto International,Barquisimeto
797,BRN,Bern/Belp,Berne
798,BRO,Brownsville South Padre Island International,Brownsville
799,BRQ,Turany,Brno
800,BRR,Barra Airport,Barra
801,BRS,Bristol Airport,Bristol
802,BRT,Bathurst Island Airport,Bathurst Island
803,BRU,Brussels National,Brussels
804,BRV,Bremerhaven Airport,Bremerhaven
805,BRW,Wiley Post/Will Rogers Memorial,Barrow
806,BRX,Barahona Habanero,Barahona
807,BRY,Samuels Field,Bardstown
808,BSA,Bosaso Airport,Bosaso
809,BSB,Presidente Juscelino Kubitschek International,Brasilia
810,BSD,Baoshan Airport,Baoshan
811,BSG,Bata Airport,Bata
812,BSK,Mohamed Khider,Biskra
813,BSL,EuroAirport,Mulhouse
814,BSM,Austin - Bergstrom International,Austin
815,BSO,Basco Airport,Basco
816,BSQ,Bisbee Municipal,Bisbee
817,BSR,Basrah International,Basra
818,BSS,Balsas Airport,Balsas
819,BSU,Basankusu Airport,Basankusu
820,BSW,Boswell Bay Airport,Boswell Bay
821,BSZ,Bartletts Airport,Bartletts
822,BTA,Bertoua Airport,Bertoua
823,BTC,Batticaloa Airport,Batticaloa
824,BTE,Bonthe Airport,Bonthe
825,BTH,Batu Besar Airport,Batu Besar
826,BTI,Barter Island Airport,Barter Island
827,BTJ,Sultan Iskandar Muda,Banda Aceh
828,BTK,Bratsk Airport,Bratsk
829,BTL,W K Kellogg,Battle Creek
830,BTM,Bert Mooney,Butte
831,BTP,Pittsburgh Butler Regional,Butler
832,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge
833,BTS,M R Stefanik,Bratislava
834,BTT,Bettles Airport,Bettles
835,BTU,Bintulu Airport,Bintulu
836,BTV,Burlington International,Burlington
837,BTY,Beatty Airport,Beatty
838,BTZ,Bursa Airport,Bursa
839,BUA,Buka,Buka Islands
840,BUC,Burketown Airport,Burketown
841,BUD,Budapest Liszt Ferenc International,Budapest
842,BUE,Buenos Aires Metropolitan Area,Buenos Aires
843,BUF,Buffalo Niagara International,Buffalo
844,BUG,17 de Setembro,Benguela
845,BUH,Bucharest Metropolitan Area,Bucharest
846,BUL,Bulolo Airport,Bulolo
847,BUM,Butler Memorial,Butler
848,BUN,Gerardo Tobar Lopez,Buenaventura
849,BUO,Burao Airport,Burao
850,BUQ,J. M. Nkomo International,Bulawayo
851,BUR,Bob Hope,Burbank
852,BUS,Batumi Airport,Batumi
853,BUU,Buyo Airport,Buyo
854,BUV,Bella Union Airport,Bella Union
855,BUX,Bunia Airport,Bunia
856,BUY,Bunbury Airport,Bunbury
857,BUZ,Bushehr Airport,Bushehr
858,BVA,Beauvais Tille,Beauvais
859,BVB,Atlas Brasil Cantanhede,Boa Vista
860,BVD,Beaver Inlet Seaport,Beaver Inlet
861,BVI,Birdsville Airport,Birdsville
862,BVO,Bartlesville Municipal,Bartlesville
863,BVR,Beaver Island,St. James
864,BVU,Beluga Airport,Beluga
865,BVX,Batesville Regional,Batesville
866,BVY,Beverly Regional,Beverly
867,BW1,Thebephatshwa,Tebepahwa
868,BWA,Gautam Buddha,Bhairawa
869,BWC,Brawley Municipal,Brawley
870,BWD,Brownwood Regional,Brownwood
871,BWE,Braunschweig/Wolfsburg,Braunschweig
872,BWG,Bowling Green-Warren County Regional,Bowling Green
873,BWH,Butterworth Airport,Butterworth
874,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore
875,BWJ,Bawan Airport,Bawan
876,BWM,Bowman Municipal,Bowman
877,BWN,Brunei International,Bandar Seri Begawan
878,BWS,Blaine Municipal,Blaine
879,BWT,Wynyard,Burnie
880,BWY,RAF Bentwaters,Woodbridge
881,BXC,Sheraton Inn Heliport,Boxborough
882,BXD,Bade Airport,Bade
883,BXE,Bakel Airport,Bakel
884,BXO,Bissau Airport,Bissau
885,BXS,Borrego Valley,Borrego Springs
886,BXU,Bancasi,Butuan
887,BYA,Boundary Airport,Boundary
888,BYC,Yacuiba Airport,Yacuiba
889,BYF,Albert Bray,Albert
890,BYG,Johnson County,Buffalo
891,BYH,Arkansas International,Blytheville
892,BYI,Burley Municipal,Burley/Rupert
893,BYK,Bouake Airport,Bouake
894,BYN,Bayankhongor Airport,Bayankhongor
895,BYT,Bantry Airport,Bantry
896,BYU,Bayreuth Airport,Bayreuth
897,BYW,Blakely Island Airport,Blakely Island
898,BZA,Bonanza Airport,Bonanza
899,BZE,Philip S. W. Goldson International,Belize City
900,BZG,Szwederowo,Bydgoszcz
901,BZI,Balikesir Airport,Balikesir
902,BZN,Bozeman Yellowstone International,Bozeman
903,BZO,Bolzano Airport,Bolzano
904,BZR,Beziers Vias,Beziers
905,BZS,Buzzards Point Seaplane Base,Washington
906,BZT,Eagle Air Park,Brazoria
907,BZV,Maya Maya,Brazzaville
908,BZZ,Brize Norton Airport,Brize Norton
909,C01,Camarillo Airport,Camarillo
910,C02,Bakersfield Municipal,Bakersfield
911,C1A,Del Mar Farms,Patterson
912,CA1,Koala Mine Airport,Koala Mine
913,CA2,Lake Simcoe Airport,Lake Simcoe
914,CA3,Thetford Mines Airport,Thetford Mines
915,CA4,Pelee Island Airport,Pelee Island
916,CA5,Calgary Springbank,Calgary
917,CA6,Chemehuevi Valley Airport,Chemehuevi Valley
918,CA7,Tracy Municipal,Tracy
919,CA9,Steep Island Lodge,Steep Island
920,CAB,Cabinda Airport,Cabinda
921,CAC,Coronel Adalberto Mendes Da Silva,Cascavel
922,CAD,Wexford County,Cadillac
923,CAE,Columbia Metropolitan,Columbia
924,CAF,Carauari Airport,Carauari
925,CAG,Elmas,Cagliari
926,CAH,Ca Mau Airport,Ca Mau
927,CAI,Cairo International,Cairo
928,CAJ,Canaima Airport,Canaima
929,CAK,Akron-Canton Regional,Akron
930,CAL,Campbeltown Airport,Campbeltown
931,CAM,Choreti,Camiri
932,CAN,Baiyun International,Guangzhou
933,CAP,Cap-Haitien International,Cap-Haitien
934,CAR,Caribou Municipal,Caribou
935,CAS,Anfa,Casablanca
936,CAT,New Bight Airport,New Bight
937,CAW,Bartolomeu Lisandro,Campos
938,CAX,Carlisle Airport,Carlisle
939,CAY,Cayenne Felix Eboue,Cayenne
940,CAZ,Cobar Airport,Cobar
941,CBA,Corner Bay Airport,Corner Bay
942,CBB,Jorge Wilstermann International,Cochabamba
943,CBE,Greater Cumberland Regional,Cumberland
944,CBF,Council Bluffs Municipal,Council Bluffs
945,CBG,Cambridge Airport,Cambridge
946,CBH,Bechar/Leger,Colomb-Bechar
947,CBK,Murray,Colby
948,CBL,Ciudad Bolivar Airport,Ciudad Bolivar
949,CBM,Columbus AFB,Columbus
950,CBO,Cotabato Airport,Cotabato
951,CBQ,Margaret Ekpo International,Calabar
952,CBR,Canberra Airport,Canberra
953,CBV,Coban Airport,Coban
954,CBY,Canobie Airport,Canobie
955,CCC,Jardines del Rey International,Cayo Coco
956,CCE,Grand Case Airport,Grand Case
957,CCF,Carcassonne Salvaza,Carcassonne
958,CCH,Chile Chico Airport,Chile Chico
959,CCI,Olavo Cecco Rigon,Concordia
960,CCJ,Calicut Airport,Calicut
961,CCK,Cocos Keeling Island,West Island
962,CCM,Criciuma,Crisciuma
963,CCN,Chakhcharan Airport,Chakhcharan
964,CCP,Carriel Sur International,Concepcion
965,CCR,Buchanan Field,Concord
966,CCS,Simon Bolivar International,Caracas
967,CCU,Netaji Subhash Chandra Bose International,Kolkata
968,CCX,Caceres Airport,Caceres
969,CCY,Northeast Iowa Regional,Charles City
970,CCZ,Chub Cay Airport,Chub Cay
971,CD1,Kamina,Katanga
972,CD2,Dungu,Orientale
973,CDB,Cold Bay Airport,Cold Bay
974,CDC,Cedar City Regional,Cedar City
975,CDF,Cortina d'Ampezzo Airport,Cortina d'Ampezzo
976,CDG,Paris Charles de Gaulle,Paris
977,CDH,Harrell Field,Camden
978,CDJ,Conceicao Do Araguaia Airport,Conceicao Do Araguaia
979,CDL,Candle 2,Candle
980,CDN,Woodward Field,Camden
981,CDR,Chadron Municipal,Chadron
982,CDV,Merle K Mudhole Smith,Cordova
983,CDW,Essex County,Caldwell
984,CEA,Cessna Aircraft Field,Wichita
985,CEB,Mactan-Cebu International,Lapu-Lapu City
986,CEC,Jack McNamara Field,Crescent City
987,CED,Ceduna Airport,Ceduna
988,CEF,Westover ARB Metropolitan,Chicopee Falls
989,CEG,Hawarden,Chester
990,CEI,Chiang Rai Airport,Chiang Rai
991,CEK,Balandino,Chelyabinsk
992,CEL,Cape Eleuthera Airport,Cape Eleuthera
993,CEM,Central Airport,Central
994,CEN,Ciudad Obregon International,Ciudad Obregon
995,CEO,Waco Kungo Airport,Waco Kungo
996,CEP,Concepcion Airport,Concepcion
997,CEQ,Cannes Mandelieu,Cannes
998,CER,Cherbourg Maupertus,Cherbourg
999,CET,Cholet Le Pontreau,Cholet
1000,CEU,Oconee County Regional,Clemson
1001,CEV,Mettel Field,Connersville
1002,CEW,Bob Sikes,Crestview
1003,CEX,Chena Hot Springs Airport,Chena Hot Springs
1004,CEY,Kyle-Oakley Field,Murray
1005,CEZ,Cortez Municipal,Cortez
1006,CFA,Coffee Point Airport,Coffee Point
1007,CFB,Cabo Frio Airport,Cabo Frio
1008,CFE,Clermont Ferrand Auvergne,Clermont-Ferrand
1009,CFG,Jaime Gonzalez International,Cienfuegos
1010,CFQ,Silver City Airport,Silver City
1011,CFR,Caen Carpiquet,Caen
1012,CFS,Coffs Harbour Airport,Coffs Harbour
1013,CFT,Greenlee County,Clifton
1014,CFU,Ioannis Kapodistrias International,Corfu
1015,CFV,Coffeyville Municipal,Coffeyville
1016,CGA,Craig Seaplane Base,Craig
1017,CGB,Marechal Rondon International,Cuiaba
1018,CGC,Cape Gloucester Airport,Cape Gloucester
1019,CGE,Cambridge Dorchester Regional,Cambridge
1020,CGF,Cuyahoga County,Cleveland
1021,CGH,Congonhas,Sao Paulo
1022,CGI,Cape Girardeau Regional,Cape Girardeau
1023,CGK,Soekarno-Hatta International,Jakarta
1024,CGM,Camiguin Airport,Camiguin
1025,CGN,Koeln Bonn,Cologne
1026,CGO,Xinzheng,Zhengzhou
1027,CGP,Chittagong Airport,Chittagong
1028,CGQ,Longjia,Changchun
1029,CGR,Campo Grande International,Campo Grande
1030,CGS,College Park Airport,College Park
1031,CGU,Ciudad Guayana Metropolitan Area,Ciudad Guayana
1032,CGX,Meigs Field,Chicago
1033,CGY,Cagayan de Oro,Cagayan
1034,CGZ,Casa Grande Municipal,Casa Grande
1035,CHA,Lovell Field,Chattanooga
1036,CHC,Christchurch International,Christchurch
1037,CHD,Chandler Municipal,Chandler
1038,CHE,Caherciveen Reenroe,Caherciveen
1039,CHF,Jinhae,Chinhae
1040,CHG,Chaoyang Airport,Chaoyang
1041,CHI,Chicago Metropolitan Area,Chicago
1042,CHL,Challis Airport,Challis
1043,CHM,Teniente Jaime A. de Montreuil Morales,Chimbote
1044,CHO,Charlottesville Albemarle,Charlottesville
1045,CHP,Circle Hot Springs Airport,Circle Hot Springs
1046,CHQ,Souda,Chania
1047,CHR,Chateauroux Airport,Chateauroux
1048,CHS,Charleston AFB/International,Charleston
1049,CHT,Chatham Islands Airport,Chatham Islands
1050,CHU,Chuathbaluk Airport,Chuathbaluk
1051,CHW,Jiayuguan,Jiuquan
1052,CHX,Changuinola 1,Changuinola
1053,CHZ,Chiloquin State,Chiloquin
1054,CIA,Ciampino,Rome
1055,CIB,Catalina,Avalon
1056,CIC,Chico Municipal,Chico
1057,CID,The Eastern Iowa,Cedar Rapids/Iowa City
1058,CIG,Craig-Moffat,Craig
1059,CIH,Changzhi Airport,Changzhi
1060,CIJ,Cap Av Civ Anibal Arab Fadul International,Cobija
1061,CIK,Chalkyitsik Airport,Chalkyitsik
1062,CIL,Council Airport,Council
1063,CIN,Arthur N Neu,Carroll
1064,CIP,Chipata Airport,Chipata
1065,CIR,Cairo Regional,Cairo
1066,CIT,Shymkent,Shimkent
1067,CIU,Chippewa County International,Sault Ste. Marie
1068,CIV,Chomley Airport,Chomley
1069,CIW,Canouan Airport,Canouan
1070,CIX,Capt. Jose A. Quinones Gonzales International,Chiclayo
1071,CIY,Comiso Airport,Comiso
1072,CJA,Gen FAP Armando Revoredo Iglesias,Cajamarca
1073,CJB,Coimbatore International,Coimbatore
1074,CJC,El Loa,Calama
1075,CJI,Crafton Island Airport,Crafton Island
1076,CJJ,Cheongju International,Cheongju
1077,CJL,Chitral Airport,Chitral
1078,CJR,Culpeper Regional,Culpeper
1079,CJS,Abraham Gonzalez International,Ciudad Juarez
1080,CJU,Jeju International,Jeju
1081,CJW,Clay Center Municipal,Clay Center
1082,CKB,North Central West Virginia,Clarksburg/Fairmont
1083,CKD,Crooked Creek Airport,Crooked Creek
1084,CKE,Pearce Field,Clear Lake
1085,CKG,Jiangbei,Chongqing
1086,CKM,Fletcher Field,Clarksdale
