delay_id_pk,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,other_type_delay
300736,0.0,0.0,19.0,3.0,0.0,19.0
300820,0.0,34.0,2.0,0.0,105.0,2.0
300827,446.0,0.0,0.0,0.0,0.0,-11.0
300881,14.0,0.0,0.0,0.0,30.0,-11.0
300882,24.0,0.0,0.0,0.0,6.0,-5.0
300897,86.0,0.0,3.0,0.0,16.0,3.0
300917,0.0,34.0,48.0,0.0,0.0,48.0
300936,81.0,0.0,2.0,0.0,35.0,2.0
300941,373.0,0.0,0.0,0.0,0.0,-11.0
300995,208.0,0.0,0.0,0.0,0.0,-12.0
301010,3.0,0.0,20.0,0.0,27.0,20.0
301019,11.0,0.0,9.0,0.0,2.0,9.0
301030,181.0,0.0,0.0,0.0,0.0,-22.0
301090,5.0,0.0,7.0,0.0,10.0,7.0
301100,0.0,0.0,0.0,0.0,145.0,-2.0
301142,4.0,0.0,19.0,0.0,22.0,19.0
301158,0.0,0.0,0.0,0.0,120.0,-8.0
301174,0.0,124.0,40.0,0.0,0.0,40.0
301176,0.0,0.0,0.0,0.0,180.0,-41.0
301177,0.0,0.0,82.0,0.0,14.0,-10.0
301178,0.0,0.0,0.0,0.0,86.0,-55.0
301180,0.0,0.0,0.0,0.0,135.0,-26.0
301181,93.0,0.0,1.0,0.0,0.0,1.0
301184,0.0,0.0,0.0,0.0,23.0,-32.0
301207,253.0,0.0,12.0,0.0,0.0,12.0
301212,0.0,0.0,102.0,0.0,0.0,3.0
301215,31.0,0.0,2.0,0.0,92.0,2.0
301249,161.0,0.0,41.0,0.0,31.0,41.0
301255,80.0,0.0,11.0,0.0,44.0,11.0
301267,2.0,0.0,4.0,0.0,125.0,4.0
301273,48.0,0.0,24.0,0.0,7.0,24.0
301321,0.0,16.0,6.0,0.0,8.0,6.0
301341,0.0,575.0,0.0,0.0,0.0,-9.0
301342,10.0,0.0,60.0,0.0,0.0,60.0
301359,247.0,0.0,0.0,0.0,0.0,-22.0
301360,55.0,0.0,0.0,0.0,0.0,-18.0
301378,5.0,0.0,0.0,0.0,53.0,0.0
301384,6.0,0.0,28.0,0.0,0.0,28.0
301391,0.0,116.0,0.0,0.0,0.0,-12.0
301392,0.0,0.0,29.0,0.0,86.0,29.0
301402,0.0,0.0,6.0,0.0,40.0,6.0
301408,179.0,0.0,0.0,0.0,27.0,-2.0
301424,0.0,0.0,15.0,0.0,4.0,14.0
301433,5.0,0.0,54.0,0.0,46.0,54.0
301458,0.0,0.0,0.0,0.0,17.0,-34.0
301484,70.0,0.0,18.0,0.0,14.0,18.0
301523,309.0,0.0,0.0,0.0,10.0,-3.0
301525,0.0,7.0,3.0,0.0,25.0,3.0
301529,0.0,0.0,23.0,0.0,45.0,23.0
301537,127.0,0.0,0.0,0.0,5.0,-6.0
301540,0.0,0.0,0.0,0.0,26.0,-31.0
301550,0.0,107.0,84.0,0.0,53.0,84.0
301557,0.0,0.0,0.0,0.0,116.0,-12.0
301558,0.0,155.0,0.0,0.0,1.0,-9.0
301569,145.0,0.0,0.0,0.0,0.0,-6.0
301570,0.0,0.0,14.0,0.0,135.0,14.0
301585,0.0,0.0,60.0,0.0,2.0,60.0
301595,0.0,0.0,0.0,0.0,314.0,-9.0
301605,0.0,81.0,0.0,0.0,0.0,-1.0
301608,65.0,0.0,0.0,0.0,0.0,-18.0
301610,0.0,147.0,27.0,0.0,20.0,27.0
301621,0.0,0.0,92.0,0.0,4.0,27.0
301632,17.0,0.0,0.0,0.0,18.0,-14.0
301655,0.0,0.0,0.0,0.0,64.0,-7.0
301661,0.0,88.0,0.0,0.0,17.0,-10.0
301667,212.0,0.0,4.0,0.0,0.0,4.0
301686,0.0,0.0,0.0,0.0,93.0,-17.0
301693,0.0,42.0,0.0,0.0,0.0,-2.0
301702,0.0,279.0,0.0,0.0,0.0,-14.0
301708,9.0,0.0,14.0,0.0,68.0,14.0
301713,0.0,0.0,39.0,0.0,12.0,39.0
301719,0.0,0.0,8.0,0.0,299.0,8.0
301765,1119.0,0.0,0.0,0.0,0.0,-4.0
301770,131.0,0.0,0.0,0.0,5.0,-2.0
301778,86.0,0.0,1.0,0.0,0.0,1.0
301787,7.0,0.0,3.0,0.0,10.0,3.0
301802,1001.0,0.0,46.0,0.0,0.0,46.0
301807,122.0,0.0,0.0,0.0,2.0,-15.0
301814,21.0,0.0,0.0,0.0,133.0,0.0
301815,0.0,0.0,0.0,0.0,146.0,-6.0
301819,0.0,8.0,0.0,0.0,8.0,-7.0
301827,0.0,0.0,1.0,0.0,327.0,1.0
301874,18.0,0.0,6.0,0.0,14.0,6.0
301893,0.0,53.0,0.0,0.0,3.0,-1.0
301921,0.0,138.0,0.0,0.0,7.0,-2.0
301952,14.0,0.0,7.0,0.0,2.0,7.0
301972,0.0,0.0,37.0,0.0,1.0,-17.0
301974,0.0,0.0,64.0,0.0,0.0,6.0
301989,0.0,0.0,0.0,0.0,369.0,-2.0
302022,0.0,0.0,0.0,0.0,99.0,-5.0
302024,30.0,0.0,0.0,0.0,46.0,-20.0
302115,0.0,0.0,176.0,0.0,18.0,-2.0
302119,0.0,0.0,27.0,0.0,0.0,19.0
302121,6.0,0.0,17.0,0.0,15.0,17.0
302152,0.0,11.0,0.0,0.0,4.0,-19.0
302163,0.0,0.0,16.0,0.0,7.0,2.0
302170,6.0,0.0,0.0,0.0,43.0,-7.0
302201,4.0,0.0,0.0,0.0,117.0,-14.0
302202,0.0,0.0,82.0,0.0,16.0,4.0
302206,15.0,0.0,0.0,0.0,15.0,-5.0
302209,8.0,0.0,0.0,0.0,128.0,-3.0
302214,2.0,0.0,0.0,0.0,229.0,-26.0
302218,17.0,0.0,0.0,0.0,115.0,-18.0
302224,0.0,0.0,2.0,0.0,70.0,2.0
302229,0.0,0.0,7.0,0.0,228.0,7.0
302232,4.0,0.0,0.0,0.0,167.0,-7.0
302239,0.0,0.0,59.0,0.0,21.0,28.0
302242,26.0,0.0,0.0,0.0,147.0,-3.0
302243,0.0,8.0,0.0,0.0,24.0,-4.0
302254,0.0,12.0,0.0,0.0,13.0,-10.0
302255,4.0,0.0,0.0,0.0,37.0,-9.0
302267,4.0,0.0,0.0,0.0,83.0,-10.0
302268,3.0,0.0,0.0,0.0,183.0,0.0
302273,35.0,0.0,4.0,0.0,3.0,4.0
302274,29.0,0.0,0.0,0.0,45.0,-16.0
302279,0.0,0.0,5.0,0.0,216.0,5.0
302285,46.0,0.0,10.0,0.0,11.0,10.0
302289,0.0,0.0,88.0,0.0,0.0,40.0
302290,0.0,0.0,23.0,0.0,25.0,23.0
302301,0.0,0.0,0.0,0.0,172.0,-9.0
302313,0.0,0.0,0.0,0.0,156.0,-2.0
302317,28.0,0.0,0.0,0.0,9.0,0.0
302320,0.0,0.0,38.0,0.0,0.0,2.0
302321,0.0,0.0,25.0,0.0,0.0,-25.0
302323,104.0,0.0,8.0,0.0,46.0,8.0
302325,32.0,0.0,0.0,0.0,46.0,-2.0
302326,0.0,0.0,10.0,0.0,96.0,10.0
302344,1.0,0.0,0.0,0.0,146.0,-3.0
302353,15.0,0.0,3.0,0.0,200.0,3.0
302354,9.0,0.0,32.0,0.0,17.0,32.0
302399,0.0,0.0,38.0,0.0,51.0,3.0
302404,0.0,0.0,0.0,0.0,142.0,-25.0
302410,8.0,0.0,84.0,0.0,12.0,84.0
302417,4.0,0.0,0.0,0.0,76.0,-18.0
302420,0.0,0.0,115.0,0.0,1.0,-21.0
302421,1.0,0.0,43.0,0.0,9.0,43.0
302423,56.0,0.0,0.0,0.0,90.0,-22.0
302486,8.0,0.0,0.0,0.0,151.0,-11.0
302489,12.0,0.0,0.0,0.0,4.0,-1.0
302502,9.0,0.0,0.0,0.0,38.0,-14.0
302521,0.0,0.0,120.0,0.0,0.0,-5.0
302525,7.0,0.0,43.0,0.0,0.0,43.0
302556,4.0,0.0,0.0,0.0,13.0,-13.0
302567,99.0,0.0,0.0,0.0,0.0,-10.0
302580,13.0,0.0,0.0,0.0,25.0,-20.0
302583,0.0,0.0,73.0,0.0,0.0,73.0
302623,3.0,0.0,0.0,0.0,57.0,-10.0
302668,0.0,0.0,84.0,0.0,104.0,26.0
302676,149.0,0.0,32.0,0.0,0.0,32.0
302742,2.0,0.0,0.0,0.0,60.0,-11.0
302751,58.0,0.0,0.0,0.0,0.0,-8.0
302756,9.0,0.0,0.0,0.0,9.0,0.0
302768,26.0,0.0,8.0,0.0,6.0,8.0
302769,13.0,0.0,0.0,0.0,232.0,-3.0
302771,0.0,0.0,57.0,0.0,0.0,3.0
302786,3.0,0.0,0.0,0.0,51.0,-10.0
302796,6.0,0.0,0.0,0.0,17.0,0.0
302799,35.0,0.0,1.0,0.0,30.0,1.0
302812,37.0,0.0,0.0,0.0,18.0,-13.0
302836,6.0,0.0,0.0,0.0,14.0,-12.0
302840,0.0,0.0,58.0,0.0,0.0,33.0
302842,68.0,0.0,0.0,0.0,3.0,-6.0
302843,0.0,0.0,117.0,0.0,0.0,6.0
302852,10.0,0.0,0.0,0.0,67.0,-8.0
302855,195.0,0.0,0.0,0.0,0.0,-3.0
302863,1.0,0.0,0.0,0.0,35.0,-17.0
302885,0.0,0.0,72.0,0.0,0.0,-12.0
302886,0.0,0.0,169.0,0.0,16.0,-1.0
302889,0.0,0.0,79.0,0.0,24.0,70.0
302890,0.0,0.0,30.0,0.0,0.0,-5.0
302891,4.0,0.0,0.0,0.0,12.0,-9.0
302893,18.0,0.0,0.0,0.0,6.0,-6.0
302926,4.0,0.0,4.0,0.0,51.0,4.0
302929,10.0,0.0,8.0,0.0,34.0,8.0
302941,5.0,0.0,13.0,0.0,18.0,13.0
302945,11.0,0.0,0.0,0.0,8.0,-8.0
302961,7.0,0.0,0.0,0.0,19.0,-5.0
302981,17.0,0.0,0.0,0.0,5.0,-4.0
302983,4.0,0.0,1.0,0.0,38.0,1.0
303004,0.0,0.0,0.0,0.0,108.0,-18.0
303021,0.0,0.0,219.0,0.0,0.0,-1.0
303023,0.0,0.0,62.0,0.0,9.0,6.0
303024,0.0,0.0,80.0,0.0,8.0,-6.0
303026,0.0,0.0,154.0,0.0,2.0,35.0
303027,135.0,0.0,4.0,0.0,14.0,4.0
303062,111.0,0.0,1.0,0.0,0.0,1.0
303066,0.0,28.0,0.0,0.0,1.0,-18.0
303071,11.0,0.0,58.0,0.0,29.0,58.0
303074,0.0,69.0,33.0,0.0,8.0,33.0
303078,6.0,0.0,16.0,0.0,73.0,16.0
303081,17.0,0.0,0.0,0.0,145.0,-27.0
303086,4.0,0.0,0.0,0.0,37.0,-27.0
303091,0.0,0.0,84.0,0.0,0.0,93.0
303093,0.0,0.0,0.0,0.0,79.0,-24.0
303094,61.0,0.0,0.0,0.0,1.0,-38.0
303097,65.0,0.0,24.0,0.0,0.0,24.0
303128,36.0,0.0,0.0,0.0,6.0,-14.0
303129,0.0,0.0,66.0,0.0,0.0,-2.0
303142,9.0,0.0,0.0,0.0,56.0,-1.0
303143,111.0,0.0,0.0,0.0,0.0,-8.0
303145,0.0,0.0,131.0,0.0,0.0,-13.0
303161,0.0,0.0,0.0,0.0,39.0,-28.0
303208,118.0,0.0,0.0,0.0,0.0,-17.0
303213,4.0,0.0,0.0,0.0,16.0,-3.0
303229,12.0,0.0,26.0,0.0,8.0,26.0
303244,0.0,0.0,10.0,0.0,122.0,10.0
303253,6.0,0.0,0.0,0.0,41.0,-11.0
303258,20.0,0.0,5.0,0.0,5.0,5.0
303260,7.0,0.0,0.0,0.0,22.0,-1.0
303305,34.0,0.0,0.0,0.0,15.0,-12.0
303316,85.0,0.0,0.0,0.0,9.0,-21.0
303318,6.0,0.0,0.0,0.0,42.0,-6.0
303321,157.0,0.0,0.0,0.0,2.0,-9.0
303322,20.0,0.0,0.0,0.0,33.0,-4.0
303341,2.0,0.0,0.0,0.0,18.0,-10.0
303350,9.0,0.0,0.0,0.0,16.0,-15.0
303353,10.0,0.0,3.0,0.0,69.0,3.0
303357,7.0,0.0,0.0,0.0,8.0,-2.0
303360,0.0,0.0,42.0,0.0,4.0,-7.0
303381,9.0,0.0,0.0,0.0,147.0,-15.0
303384,0.0,0.0,10.0,0.0,83.0,-18.0
303392,53.0,0.0,0.0,0.0,13.0,-8.0
303394,71.0,0.0,0.0,0.0,0.0,-14.0
303405,206.0,0.0,0.0,0.0,0.0,-23.0
303414,8.0,0.0,0.0,0.0,24.0,-10.0
303418,0.0,0.0,46.0,0.0,15.0,19.0
303420,2.0,0.0,6.0,0.0,38.0,6.0
303425,77.0,0.0,0.0,0.0,12.0,-19.0
303444,15.0,0.0,0.0,0.0,28.0,-12.0
303468,0.0,0.0,31.0,0.0,0.0,-2.0
303473,67.0,0.0,0.0,0.0,0.0,-22.0
303479,61.0,0.0,0.0,0.0,8.0,0.0
303501,1.0,0.0,0.0,0.0,26.0,-16.0
303504,105.0,0.0,0.0,0.0,0.0,-28.0
303508,0.0,0.0,143.0,0.0,0.0,-8.0
303509,0.0,0.0,84.0,0.0,17.0,13.0
303547,0.0,0.0,0.0,0.0,104.0,-10.0
303560,0.0,0.0,67.0,0.0,0.0,4.0
303579,21.0,0.0,0.0,0.0,55.0,-6.0
303659,0.0,0.0,1.0,0.0,68.0,1.0
303660,4.0,0.0,3.0,0.0,33.0,3.0
303667,34.0,0.0,10.0,0.0,1.0,10.0
303682,53.0,0.0,1.0,0.0,2.0,1.0
303689,30.0,0.0,27.0,0.0,35.0,27.0
303690,0.0,0.0,111.0,0.0,0.0,10.0
303695,2.0,0.0,1.0,0.0,215.0,1.0
303698,14.0,0.0,0.0,0.0,20.0,-9.0
303711,0.0,0.0,19.0,0.0,2.0,-8.0
303723,13.0,0.0,0.0,0.0,2.0,-5.0
303745,0.0,12.0,11.0,0.0,0.0,11.0
303776,18.0,0.0,0.0,0.0,78.0,-14.0
303783,15.0,0.0,4.0,0.0,31.0,4.0
303800,0.0,116.0,13.0,0.0,0.0,13.0
303834,18.0,0.0,0.0,0.0,15.0,-10.0
303874,0.0,0.0,16.0,0.0,0.0,-7.0
303896,9.0,0.0,17.0,0.0,1.0,17.0
303899,4.0,0.0,1.0,0.0,67.0,1.0
303902,0.0,0.0,76.0,0.0,16.0,-7.0
303903,0.0,0.0,75.0,0.0,17.0,18.0
303906,4.0,0.0,0.0,0.0,12.0,-4.0
303917,377.0,0.0,0.0,0.0,0.0,-15.0
303918,0.0,0.0,30.0,0.0,88.0,27.0
303921,29.0,0.0,18.0,0.0,67.0,18.0
303923,0.0,0.0,26.0,0.0,47.0,-16.0
303925,0.0,0.0,163.0,0.0,0.0,118.0
303929,2.0,0.0,0.0,0.0,54.0,-38.0
303931,5.0,0.0,51.0,0.0,58.0,51.0
303933,468.0,0.0,92.0,0.0,0.0,92.0
303936,48.0,0.0,0.0,0.0,84.0,-6.0
303943,10.0,0.0,10.0,0.0,13.0,10.0
303944,5.0,0.0,5.0,0.0,21.0,5.0
303972,12.0,0.0,4.0,0.0,15.0,4.0
303976,0.0,0.0,150.0,0.0,0.0,14.0
303978,89.0,0.0,0.0,0.0,68.0,-6.0
303985,21.0,0.0,0.0,0.0,116.0,-2.0
303989,0.0,0.0,282.0,0.0,0.0,25.0
303999,10.0,0.0,21.0,0.0,2.0,21.0
304000,30.0,0.0,0.0,0.0,51.0,-1.0
304014,12.0,0.0,0.0,0.0,38.0,-17.0
304043,0.0,14.0,0.0,0.0,32.0,-5.0
304044,1.0,0.0,17.0,0.0,8.0,17.0
304046,10.0,0.0,28.0,0.0,23.0,28.0
304048,8.0,0.0,5.0,0.0,75.0,5.0
304054,11.0,0.0,46.0,0.0,18.0,46.0
304056,0.0,0.0,41.0,0.0,49.0,19.0
304059,3.0,0.0,0.0,0.0,163.0,-12.0
304082,0.0,0.0,78.0,0.0,8.0,1.0
304083,0.0,0.0,8.0,0.0,84.0,0.0
304092,0.0,0.0,38.0,0.0,12.0,38.0
304096,24.0,0.0,22.0,0.0,10.0,22.0
304130,0.0,6.0,0.0,0.0,45.0,-20.0
304163,4.0,0.0,6.0,0.0,7.0,6.0
304184,0.0,3.0,6.0,0.0,8.0,6.0
304202,40.0,0.0,0.0,0.0,34.0,0.0
304248,17.0,0.0,0.0,0.0,14.0,-5.0
304258,0.0,0.0,103.0,0.0,0.0,25.0
304288,130.0,0.0,0.0,0.0,11.0,-1.0
304310,0.0,0.0,87.0,0.0,3.0,6.0
304312,0.0,0.0,110.0,0.0,2.0,47.0
304315,7.0,0.0,0.0,0.0,118.0,-9.0
304316,0.0,0.0,194.0,0.0,0.0,2.0
304321,0.0,0.0,0.0,0.0,93.0,0.0
304360,1.0,0.0,0.0,0.0,88.0,-15.0
304366,0.0,0.0,42.0,0.0,0.0,1.0
304369,0.0,0.0,24.0,0.0,0.0,17.0
304386,10.0,0.0,2.0,0.0,5.0,2.0
304409,6.0,0.0,15.0,0.0,42.0,15.0
304413,6.0,0.0,0.0,0.0,22.0,-7.0
304415,34.0,0.0,35.0,0.0,0.0,35.0
304424,8.0,0.0,15.0,0.0,20.0,15.0
304427,1.0,0.0,13.0,0.0,11.0,13.0
304430,7.0,0.0,0.0,0.0,28.0,-12.0
304431,0.0,0.0,36.0,0.0,7.0,36.0
304435,1.0,0.0,0.0,0.0,100.0,-6.0
304443,2.0,0.0,27.0,0.0,41.0,27.0
304450,8.0,0.0,0.0,0.0,101.0,-2.0
304469,58.0,0.0,0.0,0.0,209.0,-13.0
304472,6.0,0.0,0.0,0.0,76.0,-13.0
304479,11.0,0.0,2.0,0.0,25.0,2.0
304485,0.0,0.0,84.0,0.0,0.0,-5.0
304488,6.0,0.0,0.0,0.0,19.0,-14.0
304490,10.0,0.0,1.0,0.0,194.0,1.0
304494,24.0,0.0,0.0,0.0,102.0,-12.0
304496,2.0,0.0,0.0,0.0,119.0,-6.0
304523,8.0,0.0,0.0,0.0,11.0,-10.0
304533,52.0,0.0,0.0,0.0,77.0,-18.0
304551,3.0,0.0,0.0,0.0,19.0,-9.0
304556,0.0,0.0,75.0,0.0,0.0,-10.0
304564,55.0,0.0,1.0,0.0,2.0,1.0
304575,0.0,0.0,39.0,0.0,0.0,29.0
304585,9.0,0.0,10.0,0.0,2.0,10.0
304586,73.0,0.0,0.0,0.0,0.0,-11.0
304592,84.0,0.0,0.0,0.0,6.0,-8.0
304603,8.0,0.0,0.0,0.0,9.0,-7.0
304608,0.0,0.0,172.0,0.0,11.0,7.0
304624,6.0,0.0,6.0,0.0,23.0,6.0
304645,24.0,0.0,0.0,0.0,2.0,-5.0
304646,34.0,0.0,24.0,0.0,18.0,24.0
304712,3.0,0.0,1.0,0.0,53.0,1.0
304716,0.0,0.0,62.0,0.0,0.0,20.0
304720,0.0,0.0,120.0,0.0,0.0,-4.0
304722,322.0,0.0,0.0,0.0,0.0,-6.0
304725,12.0,0.0,0.0,0.0,86.0,-11.0
304730,5.0,0.0,1.0,0.0,14.0,1.0
304747,0.0,0.0,110.0,0.0,0.0,11.0
304764,2.0,0.0,0.0,0.0,64.0,-9.0
304771,5.0,0.0,0.0,0.0,65.0,-12.0
304789,42.0,0.0,0.0,0.0,3.0,-8.0
304790,1.0,0.0,0.0,0.0,14.0,-3.0
304796,0.0,0.0,62.0,0.0,0.0,-8.0
304798,0.0,0.0,148.0,0.0,1.0,-11.0
304807,0.0,0.0,20.0,0.0,0.0,2.0
304853,0.0,35.0,1.0,0.0,32.0,1.0
304860,0.0,0.0,2.0,0.0,114.0,2.0
304872,106.0,0.0,0.0,0.0,0.0,-28.0
304905,0.0,0.0,69.0,0.0,0.0,12.0
304922,2.0,0.0,2.0,0.0,104.0,2.0
304941,11.0,0.0,5.0,0.0,87.0,5.0
304960,0.0,0.0,177.0,0.0,52.0,18.0
304977,0.0,0.0,0.0,0.0,131.0,-13.0
304978,163.0,0.0,0.0,0.0,0.0,-13.0
304979,4.0,0.0,0.0,0.0,60.0,-16.0
304980,19.0,0.0,0.0,0.0,66.0,-7.0
304983,37.0,0.0,0.0,0.0,4.0,-10.0
304989,24.0,0.0,56.0,0.0,18.0,56.0
304993,0.0,2.0,0.0,0.0,15.0,-4.0
304996,0.0,0.0,5.0,0.0,155.0,5.0
304997,0.0,0.0,26.0,0.0,59.0,26.0
304998,2.0,0.0,0.0,0.0,16.0,-5.0
305008,139.0,0.0,27.0,0.0,0.0,27.0
305009,0.0,0.0,13.0,0.0,160.0,-7.0
305016,20.0,0.0,0.0,0.0,30.0,-2.0
305020,8.0,0.0,0.0,0.0,40.0,-3.0
305021,20.0,0.0,0.0,0.0,27.0,-10.0
305027,3.0,0.0,0.0,0.0,79.0,-14.0
305033,0.0,0.0,15.0,0.0,66.0,15.0
305049,18.0,0.0,17.0,0.0,135.0,17.0
305050,6.0,0.0,0.0,0.0,32.0,-20.0
305051,8.0,0.0,1.0,0.0,51.0,1.0
305052,0.0,13.0,31.0,0.0,0.0,31.0
305053,0.0,0.0,19.0,9.0,0.0,19.0
305054,6.0,0.0,8.0,0.0,5.0,8.0
305055,12.0,0.0,11.0,0.0,19.0,11.0
305057,0.0,2.0,8.0,0.0,51.0,8.0
305058,42.0,0.0,10.0,0.0,0.0,10.0
305065,4.0,0.0,0.0,0.0,87.0,-2.0
305066,6.0,0.0,0.0,0.0,82.0,-6.0
305075,6.0,0.0,0.0,0.0,55.0,-5.0
305079,0.0,0.0,0.0,0.0,221.0,-8.0
305080,241.0,0.0,2.0,0.0,0.0,2.0
305089,25.0,0.0,79.0,0.0,0.0,79.0
305094,9.0,0.0,9.0,0.0,51.0,9.0
305098,59.0,0.0,28.0,0.0,0.0,28.0
305106,3.0,0.0,5.0,0.0,33.0,5.0
305112,101.0,0.0,31.0,0.0,10.0,31.0
305113,13.0,0.0,3.0,0.0,139.0,3.0
305118,2.0,0.0,6.0,0.0,133.0,6.0
305130,6.0,0.0,0.0,0.0,49.0,-2.0
305134,18.0,0.0,38.0,0.0,201.0,38.0
305135,0.0,0.0,4.0,0.0,238.0,4.0
305148,101.0,0.0,26.0,0.0,0.0,26.0
305158,23.0,0.0,42.0,0.0,0.0,42.0
305168,59.0,0.0,33.0,0.0,0.0,33.0
305174,27.0,0.0,0.0,0.0,57.0,-11.0
305196,0.0,0.0,0.0,0.0,113.0,-1.0
305199,0.0,0.0,0.0,23.0,0.0,8.0
305207,0.0,80.0,0.0,0.0,0.0,-8.0
305220,44.0,0.0,0.0,0.0,0.0,4.0
305236,0.0,0.0,261.0,0.0,0.0,19.0
305252,0.0,0.0,81.0,0.0,0.0,1.0
305256,0.0,129.0,0.0,0.0,0.0,-8.0
305284,0.0,0.0,0.0,0.0,274.0,5.0
305304,254.0,0.0,0.0,0.0,0.0,-8.0
305322,0.0,21.0,0.0,0.0,0.0,1.0
305327,0.0,0.0,0.0,16.0,0.0,3.0
305333,1086.0,0.0,0.0,0.0,0.0,-27.0
305340,0.0,26.0,0.0,0.0,0.0,24.0
305350,0.0,0.0,0.0,0.0,66.0,3.0
305351,0.0,0.0,0.0,0.0,136.0,-7.0
305355,166.0,0.0,0.0,0.0,0.0,11.0
305363,0.0,0.0,0.0,0.0,88.0,-2.0
305428,0.0,0.0,0.0,0.0,15.0,9.0
305446,0.0,0.0,58.0,0.0,0.0,0.0
305464,164.0,0.0,0.0,0.0,0.0,162.0
305506,0.0,0.0,0.0,0.0,0.0,42.0
305512,0.0,0.0,0.0,0.0,368.0,-1.0
305513,0.0,0.0,25.0,0.0,18.0,13.0
305514,9.0,0.0,0.0,0.0,274.0,-15.0
305518,0.0,106.0,15.0,0.0,0.0,15.0
305519,8.0,0.0,0.0,0.0,18.0,-8.0
305520,0.0,0.0,2.0,0.0,197.0,-23.0
305528,15.0,0.0,3.0,0.0,57.0,3.0
305530,0.0,0.0,1154.0,0.0,0.0,-21.0
305543,0.0,0.0,107.0,0.0,35.0,-15.0
305558,0.0,0.0,161.0,0.0,0.0,-18.0
305566,0.0,0.0,222.0,0.0,0.0,-27.0
305596,0.0,0.0,157.0,0.0,11.0,-11.0
305601,105.0,0.0,0.0,0.0,1.0,-21.0
305606,0.0,19.0,24.0,0.0,33.0,15.0
305619,0.0,0.0,67.0,0.0,0.0,-10.0
305623,9.0,0.0,0.0,0.0,41.0,-35.0
305635,0.0,0.0,0.0,0.0,89.0,-15.0
305644,0.0,27.0,0.0,0.0,0.0,-19.0
305654,0.0,0.0,85.0,0.0,2.0,-13.0
305657,12.0,0.0,5.0,0.0,16.0,5.0
305667,4.0,0.0,0.0,0.0,122.0,-16.0
305678,0.0,151.0,51.0,0.0,24.0,51.0
305685,0.0,24.0,8.0,0.0,0.0,8.0
305688,0.0,40.0,56.0,0.0,0.0,56.0
305692,0.0,0.0,127.0,0.0,15.0,33.0
305712,1.0,0.0,0.0,0.0,109.0,-16.0
305718,1.0,0.0,0.0,0.0,43.0,-10.0
305720,2.0,0.0,0.0,0.0,107.0,-11.0
305730,10.0,0.0,24.0,0.0,0.0,10.0
305733,0.0,7.0,0.0,0.0,111.0,-18.0
305736,10.0,0.0,0.0,0.0,96.0,-33.0
305755,0.0,43.0,93.0,0.0,0.0,93.0
305785,0.0,0.0,86.0,0.0,13.0,86.0
305819,6.0,0.0,0.0,0.0,35.0,-9.0
305833,0.0,0.0,142.0,0.0,0.0,-14.0
305834,35.0,0.0,2.0,0.0,0.0,-122.0
305835,0.0,0.0,138.0,0.0,0.0,-22.0
305836,0.0,92.0,0.0,0.0,0.0,-11.0
305849,3.0,0.0,0.0,0.0,20.0,-5.0
305871,0.0,89.0,34.0,0.0,0.0,34.0
305892,0.0,0.0,56.0,0.0,0.0,16.0
305904,0.0,0.0,90.0,0.0,3.0,24.0
305910,54.0,0.0,15.0,0.0,0.0,15.0
305914,15.0,0.0,0.0,0.0,56.0,-17.0
305915,5.0,0.0,0.0,0.0,62.0,-8.0
305916,8.0,0.0,24.0,0.0,26.0,24.0
305922,2.0,0.0,0.0,0.0,101.0,-19.0
305943,0.0,0.0,62.0,0.0,0.0,30.0
305944,0.0,0.0,0.0,0.0,38.0,-48.0
305946,0.0,0.0,50.0,0.0,46.0,50.0
305959,0.0,0.0,92.0,0.0,0.0,14.0
305961,14.0,0.0,49.0,0.0,0.0,49.0
305963,7.0,0.0,15.0,0.0,13.0,15.0
305975,0.0,0.0,11.0,10.0,0.0,11.0
305984,0.0,42.0,1.0,0.0,0.0,1.0
306042,71.0,0.0,6.0,0.0,0.0,6.0
306085,0.0,0.0,41.0,0.0,0.0,51.0
306093,0.0,0.0,19.0,0.0,42.0,19.0
306144,0.0,0.0,73.0,0.0,0.0,4.0
306183,0.0,0.0,108.0,0.0,0.0,9.0
306243,4.0,0.0,0.0,0.0,27.0,-2.0
306325,0.0,0.0,26.0,0.0,28.0,26.0
306353,0.0,0.0,3.0,0.0,17.0,-5.0
306411,0.0,0.0,94.0,0.0,0.0,10.0
306416,0.0,0.0,41.0,0.0,0.0,27.0
306432,99.0,0.0,16.0,0.0,0.0,16.0
306484,0.0,79.0,19.0,0.0,0.0,19.0
306485,0.0,0.0,97.0,0.0,0.0,28.0
306488,20.0,0.0,37.0,0.0,0.0,37.0
306490,0.0,58.0,32.0,0.0,0.0,32.0
306522,22.0,0.0,11.0,0.0,28.0,11.0
306525,0.0,0.0,62.0,0.0,0.0,-16.0
306528,0.0,0.0,0.0,0.0,39.0,-33.0
306531,0.0,0.0,48.0,0.0,0.0,7.0
306532,124.0,0.0,11.0,0.0,0.0,11.0
306541,0.0,0.0,227.0,0.0,0.0,-2.0
306544,0.0,0.0,150.0,0.0,0.0,27.0
306561,0.0,0.0,119.0,0.0,0.0,11.0
306565,0.0,0.0,42.0,0.0,0.0,-13.0
306571,81.0,0.0,0.0,0.0,0.0,-24.0
306578,0.0,0.0,36.0,0.0,0.0,-7.0
306580,0.0,0.0,71.0,0.0,0.0,17.0
